title,author,publish_date,synopsis,genre,purchase_link,img_link
The Norse Myths that Shape the Way We Think (Hardback),Carolyne Larrington,"A fresh look at the stories at the heart of Norse mythology, exploring their cultural impact right up to the present day. The heroes and villains of Norse mythology have endured for centuries, infiltrating art, opera, film, television and books, shape-shifting - like the trickster Loki - to suit the cultures that encountered them. Through careful analysis of the literature and archaeology of the Norse world, Carolyne Larrington takes us deep into the realm described in the Icelandic sagas, from the gloomy halls of Hel to the dazzling heights of Asgard. She expertly examines the myths' many modern-day reimaginings, revealing the guises that have been worn by the figures of Norse myth, including Marvel's muscled, golden-haired Thor and George R.R Martin's White Walkers, who march inexorably southwards, bringing their eternal winter with them. This sophisticated yet accessible guide explores how these powerful stories have inspired our cultural landscape, from fuelling the creative genius of Wagner to the construction of the Nazi's nationalist ideology. Larrington's elegantly written retellings capture the essence of the original myths while also delving into the history of their meanings. The myths continue to speak to such modern concerns as masculinity and environmental disaster - after the inevitable, apocalyptic ragna roek, renewal comes from the roots of Yggdrasill, the World Tree.",2023-03-02,"['history', 'regional', 'nationalhistory', 'europe']",https://www.waterstones.com/book/the-norse-myths-that-shape-the-way-we-think/carolyne-larrington/9780500252345,https://cdn.waterstones.com/bookjackets/large/9780/5002/9780500252345.jpg
"Holding the Baby: Milk, sweat and tears from the frontline of motherhood (Hardback)",Nell Frizzell,"Part-memoir, part-manifesto, Holding the Baby is a wildly reassuring and radically ambitious book for any new parents who have felt dismissed, misunderstood or short-changed. A memoir culminating in a manifesto, Holding the Baby sets out to understand why we still treat early parenthood as an individual slog rather than a shared cultural responsibility. Tracing her own journey to the nadir of sleeplessness via social retreat and murderous rage, Frizzell draws on the latest research to explore- - What effect does parenting have on your career? - How can we make childcare affordable and fit for purpose? - If parenting is so hard, why does anyone ever do it more than once? Funny, reassuring and radically ambitious, Holding the Baby sheds light on the ways in which we fail new parents, and offers a rallying crying that we fight for a better alternative.",2023-03-02,"['biography', 'truestories', 'memoirs', '', 'politics', 'society', 'education', 'society', 'culture', 'socialissues', 'processes', 'feminism', 'feministtheory', 'politics', 'society', 'education', 'sociology', 'anthropology', 'sociology', 'family', 'relationships']",https://www.waterstones.com/book/holding-the-baby/nell-frizzell/9781787635944,https://cdn.waterstones.com/bookjackets/large/9781/7876/9781787635944.jpg
Cold Blooded Liar - The San Diego Case Files (Hardback),Karen Rose,"He lies about everything. Except for murder.'High-wire suspense that keeps you riveted' LISA GARDNERThe first thrilling book in the brand new San Diego Case Files series by Sunday Times bestseller Karen Rose.Colton Driscoll is a compulsive liar. But there's one thing his psychologist Sam Reeves fears he is telling the truth about: murder. Concerned his patient has committed an awful crime and that the life of another girl could be under threat, Sam calls in an anonymous tip to the San Diego Police Department. Detective Kit McKittrick works homicide in the hope that one day she will find out what happened to her foster sister, Wren. When a tip comes in from an anonymous caller it leads her to the body of a girl whose murder has the hallmarks of a serial killer that has been at large for almost twenty years. It also leads her to the source of the information: Dr Sam Reeves. Will Kit be able to crack the cold case in time to stop another murder being committed? And is Sam Reeves being a concerned citizen trying to help, or is there another more sinister reason he has so much information? READERS LOVE KAREN ROSE: ''Karen Rose never disappoints!' 'She is phenomenal at weaving an absorbing, detailed plot full of suspense and all interwoven with a beautiful love story' 'These books will make you laugh, cry, rage and marvel at how the written word can inspire every emotion you have!' 'The characters are so well described you feel as if they are real people' 'I love this author's writing. Each book is like meeting up with old friends. I can't recommend it highly enough' 'If you haven't read her before, I heartily recommend her' 'She keeps you wanting to learn all about the characters and anticipating what is going to happen next. Highly recommend all of her books''I just couldn't put it down, I'd definitely recommend this author' 'It is just painstaking waiting for her next novel'",2023-03-02,"['crime', 'thrillers', 'mystery', 'crime', 'mystery', '', 'fiction', 'fiction', 'modern', 'contemporaryfiction']",https://www.waterstones.com/book/cold-blooded-liar/karen-rose/9781472296818,https://cdn.waterstones.com/bookjackets/large/9781/4722/9781472296818.jpg
Freeze (Hardback),Kate Simants,"* THE TIMES BOOK CLUB STAR PICK * * A SUNDAY TIMES BOOK OF THE MONTH *  'Turns a traditional crime plot to very modern effect' - SUNDAY TIMES 'Brilliant - creepily atmospheric and incredibly tense' - HARRIET TYCE 'A terrifically entertaining thriller' - ALLIE REYNOLDS  ON THE TOUGHEST REALITY SHOW ON TELEVISION A KILLER IS HIDING OUT OF SHOT  Frozen Out is set to be a TV sensation. On a small ship off the coast of Greenland, eight contestants will push themselves to breaking point for a GBP100,000 prize.  The show is Tori Matsuka's baby. After years working her way up the ladder, she's finally launching her own production company with Frozen Out, and the late nights, the debts, the strain on her relationship will all be worthwhile. Everything is riding on the next twelve days. For camerawoman Dee, it's a chance to start again after the tragedy that tanked her undercover journalism career. Not even Tori, her oldest friend, knows the full truth of why Dee left her previous job, and she plans to keep it that way.  But as errors and mishaps mount on set, tempers among the cast and crew start to fray. And when one of the contestants is found dead, only Dee realises the death wasn't natural - and from what she's seen from behind the camera, it won't be the last. As the Arctic ice closes in around them and all chance of escape is cut off, it becomes clear that although the world outside wants them dead, it's the secrets inside the ship that might cost them their lives.  Packed with suspense from the first page to the last, Freeze is a must-read for fans of Shiver, The Sanatorium and One By One. This thriller isn't just chilling: it's sub-zero.",2023-03-02,"['crime', 'thrillers', 'mystery', 'crime', 'mystery', '', 'crime', 'thrillers', 'mystery', 'thrillers']",https://www.waterstones.com/book/freeze/kate-simants/9781788165983,https://cdn.waterstones.com/bookjackets/large/9781/7881/9781788165983.jpg
The State of Us: The good news and the bad news about our society (Hardback),Jon Snow,"A vital call to arms by one of the nation's pre-eminent broadcast journalists. We are living through a time of tremendous upheaval. Society is growing ever more unequal, and elites increasingly detached, with the Honourable Members ensconced in their Upper and Lower Houses. Jon Snow's own wake up call was the Grenfell Tower fire when, gazing up at the smoke still pouring from the building in the early hours, he felt the weight of the obligation as a journalist to understand what had happened. Tracing key moments in his incredible career, from getting thrown out of university for protesting apartheid to his reporting on major global developments everywhere from America to Iran, Snow argues that the greatest problems at home and abroad so often come down to inequality and an unwillingness to confront it. One of the few ways that we can challenge unfairness is by getting the news out, but traditional media have been facing their own battles recently, with local news collapsing and big tech companies decimating revenues. We can do better: the time in which we live is undeniably full of challenges, but it is also full of potential. If we begin by telling the truth about our situation and then do something about it, the coming years have the potential to be a new golden age.",2023-03-02,"['politics', 'society', 'education', 'politics', 'government', '', 'biography', 'truestories', 'arts', 'entertainmentbiographies', 'arts', 'entertainmentautobiographies', 'politics', 'society', 'education', 'society', 'culture', 'mediastudies']",https://www.waterstones.com/book/the-state-of-us/jon-snow/9781787635708,https://cdn.waterstones.com/bookjackets/large/9781/7876/9781787635708.jpg
A Love That Kills: Stories of Forensic Psychology and Female Violence (Hardback),Anna Motz,"Female violence is a truth too uncomfortable for most to consider. We treat those who kill, abuse and commit terrible acts as outcasts - they are monsters, angels of death, manifestations of pure evil and a threat to the ideals of womanhood.In reality, the truth can be much more complex. Many women who commit acts of violence have been subjected to shocking abuse themselves. Some are suffering from serious mental illness or psychological harm. For many, the desperate search for the care they have been denied their whole lives leads them to repeat the same brutality they once suffered. Women like this are not the inhuman monsters of tabloid myth, but victims and proponents of abuse motivated by the most human instinct of all: to love and be loved.Introducing us to eleven ordinary women who came to commit extreme acts, Anna Motz - one of Britain's leading forensic psychotherapists who has spent three decades working with violent women - takes us on a journey into psychotherapy, uncovering their motives and the fault lines in their psyche that led to their crimes. We meet Mary, who turned to arson after her son was taken into care, Maja, whose fantasy life led to her stalking an ex-boyfriend, and Dolores, whose terrible crime is unimaginable to most people. Deeply affecting, compelling and profound, A Love That Kills offers a rare insight into the sometimes perilous dance between therapist and patient and the often tortuous pathways to recovery, asking vital questions about how society treats violent women.",2023-03-02,"['politics', 'society', 'education', 'psychology', 'clinicalpsychology', 'psychotherapy', '', 'biography', 'truestories', 'memoirs', 'crime', 'thrillers', 'mystery', 'truecrime']",https://www.waterstones.com/book/a-love-that-kills/anna-motz/9781474624343,https://cdn.waterstones.com/bookjackets/large/9781/4746/9781474624343.jpg
V: An empowering celebration of the vulva and vagina (Hardback),Florence Schechter,"Florence Schechter, creator of the world's first Vagina Museum, is here to take you on a journey towards celebrating, understanding and appreciating your vagina. And once you set off, you'll never look back.By the end of this empowering and inclusive book, you will be ready to talk about the vulva shame-free. You will discover art that admires the vulva. You will learn how our ancestors believed in the power of periods. And you will bust myths, feel confident in your body and find your Big V Energy!Because, if the word is taboo, how can you talk about your vagina's health? If you can't label the vulva, how can you fight for its rights? And if you don't know how extraordinary the vulva and vagina really are, you'll never realise the incredible power between your legs.With fascinating contributions from leading activists and experts.Suitable for ages 14+",2023-03-02,"[""children's"", 'teenage', 'personal', 'socialissues', 'body', 'health', '', 'politics', 'society', 'education', 'society', 'culture', 'socialissues', 'processes', 'politics', 'society', 'education', 'society', 'culture', 'socialissues', 'processes', 'feminism', 'feministtheory']",https://www.waterstones.com/book/v/florence-schechter/9780241561447,https://cdn.waterstones.com/bookjackets/large/9780/2415/9780241561447.jpg
Unforgettable Journeys Europe: Discover the Joys of Slow Travel (Hardback),DK,"Inspirational travel book covering 150 of Europe's most incredible journeys, including routes on foot and by bike, road, rail and water. When it comes to beautiful landscapes, Europe has more than its fair share of icons. The snowy peaks of the Alps, the vivid tulip fields of the Netherlands and the glittering lakes of northern Italy - you'll find them nowhere else but here. Yet pause to look around a little longer, and you'll soon discover that these postcard favourites sit side by side with many more understated scenes that are just as stunning. In fact, the slower you go, the more treasures you'll uncover - so why would you want to rush the experience? Featuring over 150 inspirational entries, Unforgettable Journeys Europe is a vibrant celebration of taking the scenic route. We've picked the best adventures across the continent, from cruising around the Western Fjords of Norway to hiking the Lycian Way in Turkey. Of course, the big-hitters are covered - riding Switzerland's Glacier Express, ferry-hopping in Greece and cycling from Land's End to John O'Groats - but we also take you off-the-beaten path, roaming the Albanian Riviera, kayaking through Finnish lakeland and navigating the steady switchbacks of the Transfagarasan Road in Romania.",2023-03-02,"['travel', 'maps', 'travel', 'holidayguides', '', 'giftbooks', 'beautifulbooks']",https://www.waterstones.com/book/unforgettable-journeys-europe/dk/9780241606056,https://cdn.waterstones.com/bookjackets/large/9780/2416/9780241606056.jpg
Deep Down (Hardback),Imogen West-Knights,"A 2023 best book to look forward to in Vogue, Bustle, GQ and the New Statesman'A superbly observed exploration of intimacy and its failings' Megan Nolan'West-Knights is a masterful, hilarious and humane story-teller' Olivia Sudjic'A sharp and clear-eyed portrait of familial love and the ways it makes us mad' Monica HeiseyBillie and Tom have just lost their father. It should be a time to comfort each other, but there's always been a distance to their relationship. Determined to change this, Billie boards a flight to her brother in Paris.Dazed by grief, the siblings spend days wandering the streets, both helping and hurting each other in the process. When their explorations lead them to the infamous Paris catacombs, they will finally be forced to face the secrets lurking in their past that illuminate the questions in their present.Funny, moving and unexpected, DEEP DOWN is an empathetic and hard-hitting look at both the struggles and the joys of sibling relationships, and the realities of grieving the loss of someone who was already an absence.",2023-03-02,"['fiction', 'modern', 'contemporaryfiction', '', 'politics', 'society', 'education', 'society', 'culture', 'socialissues', 'processes', 'violenceinsociety', 'health', 'lifestyle', 'copingwithpersonalproblems', 'death', 'bereavement']",https://www.waterstones.com/book/deep-down/imogen-west-knights/9780349727097,https://cdn.waterstones.com/bookjackets/large/9780/3497/9780349727097.jpg
BAO (Hardback),Erchen Chang,"The very first cookbook from the hugely popular Taiwanese-inspired restaurant and cult brand, BAO. BAO presents an exciting and unique interpretation of Taiwanese culture through food and design and has established a passionate and devoted following for its restaurants situated across London. Named after the traditional steamed bun, BAO creates dishes and designs restaurants inspired by Taiwanese street food, the late-night grill culture of Taipei and Tokyo and xiao chi houses in Taiwan. The book tells the story behind each of the five BAO restaurants Soho, Fitzrovia, Borough, King's Cross, and Shoreditch and explores their individual style of eating and how they are inspired by the team's travels and Asian culture. It takes readers deep into the BAOverse, revealing the inner workings of the brand, the ideas behind the restaurants and also introducing the concepts of the School of BAO, the Lonely Man, and embracing solitude. This playful cookbook-cum-manifesto features 100 recipes, from the traditional steamed buns of its name to noodles, xiao chi, dumplings and drinks, and takes readers to the very heart of the BAO world, telling the fascinating story of the food, heritage, artistry and mastery of BAO's cult restaurants.",2023-03-02,"['food', 'drink', 'national', 'regionalcuisine']",https://www.waterstones.com/book/bao/erchen-chang/shing-tat-chung/9781838666200,https://cdn.waterstones.com/bookjackets/large/9781/8386/9781838666200.jpg
"Don't Think, Dear: On Loving and Leaving Ballet (Hardback)",Alice Robb,"For centuries, being a ballerina has been synonymous with being beautiful, thin, obedient and feminine. It is the crucible of womanhood, together with the harassment, physical abuse and eating disorders endemic at top schools. Can we abide this in a post #MeToo world? Weaving together her own time at America's most elite ballet school with the lives of renowned ballerinas throughout history, Alice Robb interrogates what it means to perform ballet today. She confronts the all-consuming nature of the form: the obsessive and dangerous practices to perfect the body, the embrace of submission and the idealisation of suffering. Yet ballet also gifts its dancers 'brains in their toes', a way to fully inhabit their bodies and a sanctuary of control away from the pressures of the outside world. Perhaps it is time to reimagine its liberating potential.",2023-03-02,"['biography', 'truestories', 'memoirs', '', 'entertainment', 'theatre', 'dance', 'otherperformingarts', 'dance', 'ballet', 'biography', 'truestories', 'literarybiographies']",https://www.waterstones.com/book/dont-think-dear/alice-robb/9780861542345,https://cdn.waterstones.com/bookjackets/large/9780/8615/9780861542345.jpg
Top 50 Kings and Queens - Horrible Histories (Hardback),Terry Deary,"Discover all the foul facts about the history of royalty       with history's most horrible headlines: Top 50 Kings and Queens       edition.        The master of making history fun, Terry Deary, turns his attention       to 50 foul royals across history. From who kept a zoo       in the Tower of London and which monarch died       from eating too many eels to who pretended       to be a corpse to make an escape. It's       all in Horrible Histories: Top 50 Kings and Queens:                   fully illustrated throughout and packed with hair-raising       stories - with all the horribly hilarious bits included         with a fresh take on the classic Horrible Histories       style, perfect for fans old and new        the perfect series for anyone looking for a fun       and informative read        Horrible Histories has been entertaining children       and families for generations with books, TV, stage show, magazines,       games and 2019's brilliantly funny Horrible       Histories: the Movie - Rotten Romans.                          Get your history right here and collect the whole horrible lot.       Read all about it!",2023-03-02,"[""children's"", 'teenage', 'hobbies', 'interests', 'history', '', 'biography', 'truestories', 'royalbiographies', 'history', 'regional', 'nationalhistory', 'britain', 'ireland']",https://www.waterstones.com/book/top-50-kings-and-queens/terry-deary/martin-brown/9780702325151,https://cdn.waterstones.com/bookjackets/large/9780/7023/9780702325151.jpg
Catfish Rolling (Hardback),Clara Kumagai,"A dazzling debut. Magic-realism blends with Japanese myth and legend in an original story about grief, memory, time and an earthquake that shook a nation. There's a catfish under the islands of Japan and when it rolls the land rises and falls. Sora hates the catfish whose rolling caused an earthquake so powerful it cracked time itself. It destroyed her home and took her mother. Now Sora and her scientist father live close to the zones - the wild and abandoned places where time runs faster or slower than normal. Sora is sensitive to the shifts, and her father recruits her help in exploring these liminal spaces. But it's dangerous there - and as she strays further inside in search of her mother, she finds that time distorts, memories fracture and shadows, a glimmer of things not entirely human, linger. After Sora's father goes missing, she has no choice but to venture into uncharted spaces within the time zones to find him, her mother and perhaps even the catfish itself... Stylish, accomplished and thought-provoking story-telling explores themes of identity, philosophy, science, ecology, life, loss and love. For 14+.",2023-03-02,"[""children's"", 'teenage', 'fiction', 'fantasy', '', ""children's"", 'teenage', 'fiction', 'traditionalstories', ""children's"", 'teenage', 'fiction', 'romance']",https://www.waterstones.com/book/catfish-rolling/clara-kumagai/9781803288048,https://cdn.waterstones.com/bookjackets/large/9781/8032/9781803288048.jpg
"Boatlines: Scottish Craft of Sea, Coast and Canal (Hardback)",Ian Stephen,"People are drawn to the harbours and boats of Scotland whether they have a seafaring background or not. Why do boats take on different shapes as you follow the complex shorelines of islands and mainland? And why do the sails they carry appear to be so many shapes and sizes? Then there are rowing craft or power-driven vessels which can also be considered 'classics', whether they were built for work or leisure. As he traces the iconic forms of a selection of the boats of Scotland, Ian Stephen outlines the purposes of craft, past and present, to help gain a true understanding of this vital part of our culture. Sea conditions likely to be met and coastal geography are other factors behind the designs of a wide variety of craft. Stories go with boats. The vessels are not seen as bare artefacts without their own soul but more like living things.",2023-03-02,"['transport:generalinterest', 'ships', 'boats', '', 'history', 'general', 'worldhistory', 'history', 'regional', 'nationalhistory', 'britain', 'ireland']",https://www.waterstones.com/book/boatlines/ian-stephen/9781780277905,https://cdn.waterstones.com/bookjackets/large/9781/7802/9781780277905.jpg
"How to Sew Clothes: Learn with Intuitive, Super-Hackable Patterns (Hardback)",Amelia Greenhall,"Learn to sew simple, stylish, wear-everywhere garments with All Well Sewing Studio Easy-Sew Basics, filled with super-easy instructions and patterns written for sewists of all skill levels""If you can sew a straight line, you can sew anything (and, in this book, we'll teach you how to sew a straight line!). We will help you get started from scratch, with detailed sewing instructions and techniques that will soon become second nature. We'll explain why you're doing things, and when it is important to do things a certain way, and when you can improvise and not worry! We'll tell you everything you need to know to sew your own clothes and bags-and to have fun in the process."" - Amy Bornman and Amelia Greenhall, founders @AllWellWorkshopWhether you are just learning how to sew or want to sharpen your skills, Amy Bornman and Amelia Greenhall, the founders of All Well, make sewing fun. Social media is abuzz with love for All Well's patterns, illustrated guidance, and conversational how-tos that feel just like an inviting, in-person workshop. How to Sew Clothes will have you wanting to sew every project featured in the book (and you will feel empowered to do just that), but it is also a great read, even when you aren't in the mood to sew. How many craft books can say that?Inside you'll find everything you need to get started and sew your heart out, including five brand-new bag patterns and All Well's bestselling garment patterns (their first time in print). Pick up this book and learn essential skills such as how to choose fabrics, read patterns, and cut out pattern pieces and sew them together, as well as how to backstitch, zigzag stitch, assess fit, and learn from what you make. The book also teaches you how to stitch up clothing such as tops, dresses, jackets, and v-neck shells and an assortment of bags that will fit you and your style just right.",2023-03-02,"['art', 'fashion', 'photography', 'handicrafts', 'decorativearts', 'crafts', 'needlework', 'fabriccrafts']",https://www.waterstones.com/book/how-to-sew-clothes/amelia-greenhall/amy-bornman/9781419762024,https://cdn.waterstones.com/bookjackets/large/9781/4197/9781419762024.jpg
Vietnam: Morning to Midnight: A cookbook by Jerry Mai (Hardback),Jerry Mai,"Join chef and author Jerry Mai as she shares the iconic dishes and street-food eats that are enjoyed throughout Vietnam, from morning to midnight.  As the sun rises, mornings start early in Vietnam: locals perch on plastic stools, slurping large bowls of beef pho, while others grab a crispy pork banh mi for breakfast on the go. Lunch might include delicious grilled meats piled high onto rice, or a cold noodle salad to help stay cool in the midday heat.   Weaving through the bustling streets, snacks are all around: rice paper rolls, savoury pancakes, sweet treats, drinks and more. At the end of the day, grilled or barbecued savoury snacks are the perfect foil for freshly brewed beer and are the best prelude to dinner - a communal feast of shared dishes.  This is how Vietnam eats, and you'll find it all here in Vietnam: Morning to Midnight.",2023-03-02,"['food', 'drink', 'national', 'regionalcuisine', '', 'food', 'drink', 'generalcookery', 'recipes']",https://www.waterstones.com/book/vietnam-morning-to-midnight/jerry-mai/9781922754288,https://cdn.waterstones.com/bookjackets/large/9781/9227/9781922754288.jpg
"Wolfish: The stories we tell about fear, ferocity and freedom (Hardback)",Erica Berry,"Wolves abound through cultural folklore and through literature - vilified and venerated in equal measure. In Wolfish, Erica Berry examines these depictions, alongside her own research of the wolf for nearly a decade, to get to the heart of what our stories about the wolf reveal about our relationships with one another and ourselves: 'What does it mean to want to embody the same creature from which you are supposed to be running?'The wolf is so often depicted as the male predator, preying on the vulnerable girl/woman who strays from the path; the she-wolf meanwhile depicts women who sit outside the accepted boundaries of feminine behaviour. Berry openly recounts her own uncomfortable and sometimes frightening experiences as a woman to try to understand how we navigate our fears when threat can seem constant. Through it all, Berry finds new expressions for courage and survival: how to be a brave human and animal member of our fragile, often dangerous world.",2023-03-02,"['spirituality', 'beliefs', 'philosophy', 'popularphilosophy', '', 'spirituality', 'beliefs', 'philosophy', 'politics', 'society', 'education', 'society', 'culture', 'socialissues', 'processes', 'animals', 'society']",https://www.waterstones.com/book/wolfish/erica-berry/9781838854591,https://cdn.waterstones.com/bookjackets/large/9781/8388/9781838854591.jpg
Nature's Wonders: Moments That Mark the Seasons - National Trust (Hardback),Jane V. Adams,"With a mix of evocative writing, beautiful photographs and facts that are too good to keep to yourself, this book explores 50 magical moments that define our seasons. It's an inspiring guide to connecting with the nature around you and seeing how it changes through the year. There's butterflies, blossom and bluebells. There's foxgloves, flying ants and fungi. There's snow, seedheads and shadows. You'll discover how many miles an hour spring moves, how spiders can heal us and how woodpeckers help to protect sensitive technology. The inspiration behind the book is partly the National Trust's hugely successful 'Blossom Watch' campaign, launched in March 2021. Each year we are encouraged to notice and share when we first see tree blossom, emulating the Japanese tradition of 'Hanami'.",2023-03-02,"['popularscience', 'nature', 'naturewriting', 'wildlife', '', 'language', 'reference', 'encyclopaedias', 'referenceworks', 'referenceworks', 'yearbooks', 'almanacs', 'science', 'technology', 'medicine', 'earthsciences', 'geography', 'environment', 'planning', 'theenvironment', 'conservationoftheenvironment']",https://www.waterstones.com/book/natures-wonders/jane-v-adams/national-trust-books/9781911657521,https://cdn.waterstones.com/bookjackets/large/9781/9116/9781911657521.jpg
Fireborn: Phoenix and the Frost Palace (Hardback),Aisling Fowler,"Hope grows from the ashes... Twelve has become a hunter and chosen a new name to reflect her elemental power: Phoenix. Three months after the destruction of the Hunting Lodge, a witch arrives from the frost palace of Icegaard, desperate for Phoenix's help. Icegaard is in grave danger from an evil force called the Shadowseam, and if the witch-palace falls, all the clans of Ember will fall with it. Travelling north, Phoenix and her friends, Five, Six and Seven, must battle frightening new monsters and find a way to defeat the Shadowseam. But as Phoenix learns to control her new power, the faceless Croke begins to haunt her dreams... Phoenix will have to fight with everything she's got to save Ember from mortal danger. But the price of survival may be more than she can pay.",2023-03-02,"[""children's"", 'teenage', 'fiction', 'fantasy', '', ""children's"", 'teenage', 'fiction', 'adventure', 'crime', 'thrillers', 'thrillers', ""children's"", 'teenage', 'hobbies', 'interests', 'mysteries', 'myths', 'thesupernatural']",https://www.waterstones.com/book/fireborn-phoenix-and-the-frost-palace/aisling-fowler/sophie-medvedeva/9780008394196,https://cdn.waterstones.com/bookjackets/large/9780/0083/9780008394196.jpg
Pieminister: Live and Eat Pie!: Ethical & Sustainable Pie Making (Hardback),Tristan Hogg,"Whether you're looking for perfect party cana-pies, tasty tray bakes or indulgent showstoppers, Pieminister's easy-to-follow recipes and intriguing flavour combinations will help you to bake things better. From plant-based and gluten-free creations to ones that feature sustainable meat, this book is packed with pies for everyone. Among the recipes you'll find features on some of the authors' sustainability heroes and top tips on environmentally friendly eating, as Pieminister share the wisdom they have gained over their last 20 years of pie making with a conscience. This is a cookbook that's thoughtful, delicious and most of all, fun.",2023-03-02,"['food', 'drink', 'cakes', 'baking', 'icing', 'sugarcraft', '', 'food', 'drink', 'generalcookery', 'recipes', 'food', 'drink', 'vegetarianandvegancookery']",https://www.waterstones.com/book/pieminister-live-and-eat-pie/tristan-hogg/jon-simon/9781804190630,https://cdn.waterstones.com/bookjackets/large/9781/8041/9781804190630.jpg
"Urban Jungle: Wilding the City, from the author of Metropolis (Hardback)",Ben Wilson,"An eye-opening and urgent re-examination of nature in our cities, from the Sunday Times bestselling winner of the Somerset Maugham AwardsOur modern-day cities might seem to represent our separation from the natural world. In fact, as Ben Wilson reveals in this captivating re-examination of urban landscapes around the world, nature has always been at the heart of the city.Urban Jungle explores the wild side of cities past, present and future: the middens, abandoned sites and strips of land alongside railway lines. For much of history, wild patches in cities provided essential food, fuel, medicine and places of recreation and escape for city-dwellers, and the dividing line between city and countryside was blurred. Even our post-industrial cities are much wilder places that we imagine, with booming animal and plant populations - if we know where to look. On today's urbanised planet, natural forces - be they floods, storms, droughts or pandemics - look set to determine the future of our cities. In a time of climate crisis, cities that once built walls and towers to defend against attack now have to become greener to protect themselves from external threats.Our future - and that of the planet - will be made in the city. Only by looking deep into the past, examining the present and casting an eye to the future can we really begin to understand the bountiful potential and wonder of our extraordinary urban ecosystems.",2023-03-02,"['history', 'historicalevents', 'topics', '', 'history', 'general', 'worldhistory', 'politics', 'society', 'education', 'society', 'culture', 'socialgroups', 'urbancommunities']",https://www.waterstones.com/book/urban-jungle/ben-wilson/9781787333130,https://cdn.waterstones.com/bookjackets/large/9781/7873/9781787333130.jpg
No Life for a Lady (Hardback),Hannah Dolby,"Violet Hamilton is a woman who knows her own mind. Which, in 1896, can make things a little complicated... At 28, Violet's father is beginning to worry she will never find a husband. But every suitor he presents, Violet finds a new and inventive means of rebuffing. Because Violet does not want to marry. She wants to work, and make her own way in the world. But more than anything, she wants to find her mother Lily, who disappeared from Hastings Pier 10 years earlier. Finding the missing is no job for a lady, but when Violet hires a seaside detective to help, she sets off a chain of events that will put more than just her reputation at risk. Can Violet solve the mystery of Lily Hamilton's vanishing before it's too late? A delightfully quirky and clever book club read, perfect for fans of Dear Mrs Bird, The Maid and Lessons in Chemistry.",2023-03-02,"['crime', 'thrillers', 'mystery', 'crime', 'mystery', 'historicalmysteries', '', 'romanticfiction', 'historicalromance', 'fiction', 'historicalfiction']",https://www.waterstones.com/book/no-life-for-a-lady/hannah-dolby/9781804544365,https://cdn.waterstones.com/bookjackets/large/9781/8045/9781804544365.jpg
Salt of the Earth: Secrets and Stories From a Greek Kitchen (Hardback),Carolina Doriti,"""Carolina Doriti stirs an obviously deep knowledge of the Greek landscape into every dish she lovingly and generously prepares. To have captured the traditional soul of the Greek table and to give it a breath of fresh air is a beautiful thing."" - Diane Kochilas, author and presenter of My Greek Table""A sun-kissed, glorious book you'll want to jump headfirst into - delectable and refreshing like a dip in the Mediterranean Sea."" - Itamar Srulovich, Honey & Co A beautiful, enticing cookbook rooted in tradition and love for the land, its history and ingredients. Evoking a strong sense of place, this vibrant book shines a spotlight on local produce and traditional techniques. Carolina Doriti reveals the defining characteristics of Greek food, set against the irresistible backdrop of the mainland and islands. Through these pages explore Mediterranean dishes and flavour combinations in depth, and immerse yourself in Greek cuisine. Salt of the Earth is the ultimate celebration of the food and flavours of Greece from one of its most forward-thinking and historically knowledgeable cooks.",2023-03-02,"['food', 'drink', 'national', 'regionalcuisine']",https://www.waterstones.com/book/salt-of-the-earth/carolina-doriti/9781787138544,https://cdn.waterstones.com/bookjackets/large/9781/7871/9781787138544.jpg
Maggie Blue and the White Crow - Maggie Blue (Hardback),Anna Goodall,"Maggie Blue is adjusting to a quieter life, back living with her aunt Esme and hanging out with friends Ida and Will as well as her beloved Hoagy the cat. She tries to forget about the events of the previous year - but she's being watched, and one day a small white bird appears. Where has the white crow come from, and why won't it leave Maggie alone? Little does she know that the Dark World is waiting for her to return... and when Cynthia her mum is kidnapped and taken there, Maggie only has no choice but to go back. With the help of Hoagy and some new friends by her side, Maggie must go back to the place that she never wished to see again, if she's ever to see her mum - or gain control of her own life - again.",2023-03-02,"[""children's"", 'teenage', 'fiction', 'fantasy']",https://www.waterstones.com/book/maggie-blue-and-the-white-crow/anna-goodall/9781913101817,https://cdn.waterstones.com/bookjackets/large/9781/9131/9781913101817.jpg
